,wsi,mpp
3890,PIT_01_04517_01.tiff,0.5
3891,PIT_02_00158_01.tiff,0.5
3892,PIT_01_03277_01.tiff,0.5
3893,PIT_01_07746_01.tiff,0.5
3894,PIT_01_03641_01.tiff,0.5
3895,PIT_01_03347_01.tiff,0.5
3896,PIT_01_05344_01.tiff,0.5
3897,PIT_01_04664_01.tiff,0.5
3898,PIT_01_07843_01.tiff,0.5
3899,PIT_01_09595_01.tiff,0.5
3900,PIT_01_02989_01.tiff,0.5
3901,PIT_01_04376_01.tiff,0.5
3902,PIT_01_01558_01.tiff,0.5
3903,PIT_01_03836_01.tiff,0.5
3904,PIT_01_10179_02.tiff,0.5
3905,PIT_02_00322_01.tiff,0.5
3906,PIT_03_01619_01.tiff,0.5
3907,PIT_01_08991_01.tiff,0.5
3908,PIT_01_02147_01.tiff,0.5
3909,PIT_01_03410_01.tiff,0.5
3910,PIT_01_05374_01.tiff,0.5
3911,PIT_02_00258_01.tiff,0.5
3912,PIT_01_08935_01.tiff,0.5
3913,PIT_01_06640_01.tiff,0.5
3914,PIT_01_09323_01.tiff,0.5
3915,PIT_01_03717_01.tiff,0.5
3916,PIT_01_10160_01.tiff,0.5
3917,PIT_01_04488_01.tiff,0.5
3918,PIT_01_07819_01.tiff,0.5
3919,PIT_01_02556_01.tiff,0.5
3920,PIT_01_08721_01.tiff,0.5
3921,PIT_01_03916_01.tiff,0.5
3922,PIT_01_03841_01.tiff,0.5
3923,PIT_01_04148_01.tiff,0.5
3924,PIT_01_01041_01.tiff,0.5
3925,PIT_01_07119_01.tiff,0.5
3926,PIT_01_04938_01.tiff,0.5
3927,PIT_01_01398_01.tiff,0.5
3928,PIT_01_10185_02.tiff,0.5
3929,PIT_01_00006_01.tiff,0.5
3930,PIT_01_10183_01.tiff,0.5
3931,PIT_02_00098_01.tiff,0.5
3932,PIT_01_04258_01.tiff,0.5
3933,PIT_01_01946_01.tiff,0.5
3934,PIT_01_07054_01.tiff,0.5
3935,PIT_01_01027_01.tiff,0.5
3936,PIT_01_02773_01.tiff,0.5
3937,PIT_01_06148_01.tiff,0.5
3938,PIT_01_04497_01.tiff,0.5
3939,PIT_01_08309_01.tiff,0.5
3940,PIT_01_09745_01.tiff,0.5
3941,PIT_01_05604_01.tiff,0.5
3942,PIT_01_02983_01.tiff,0.5
3943,PIT_01_02673_01.tiff,0.5
3944,PIT_02_00136_01.tiff,0.5
3945,PIT_01_01318_01.tiff,0.5
3946,PIT_01_01799_01.tiff,0.5
3947,PIT_01_08793_01.tiff,0.5
3948,PIT_01_10014_01.tiff,0.5
3949,PIT_02_00182_01.tiff,0.5
3950,PIT_01_01269_01.tiff,0.5
3951,PIT_01_07798_01.tiff,0.5
3952,PIT_01_09842_01.tiff,0.5
3953,PIT_01_01800_01.tiff,0.5
3954,PIT_01_09552_01.tiff,0.5
3955,PIT_01_03720_01.tiff,0.5
3956,PIT_01_09589_01.tiff,0.5
3957,PIT_01_08423_01.tiff,0.5
3958,PIT_01_10549_01.tiff,0.5
3959,PIT_01_09574_01.tiff,0.5
3960,PIT_01_06957_01.tiff,0.5
3961,PIT_01_04407_01.tiff,0.5
3962,PIT_01_00352_01.tiff,0.5
3963,PIT_01_01172_01.tiff,0.5
3964,PIT_01_03404_01.tiff,0.5
3965,PIT_01_00906_01.tiff,0.5
3966,PIT_01_03426_01.tiff,0.5
3967,PIT_01_04462_01.tiff,0.5
3968,PIT_01_07854_01.tiff,0.5
3969,PIT_01_09269_01.tiff,0.5
3970,PIT_01_05709_01.tiff,0.5
3971,PIT_01_01817_01.tiff,0.5
3972,PIT_01_02724_01.tiff,0.5
3973,PIT_01_03903_01.tiff,0.5
3974,PIT_02_00025_01.tiff,0.5
3975,PIT_01_00888_01.tiff,0.5
3976,PIT_01_02056_01.tiff,0.5
3977,PIT_01_00908_01.tiff,0.5
3978,PIT_01_01366_01.tiff,0.5
3979,PIT_04_00177_01.tiff,0.5
3980,PIT_01_09359_01.tiff,0.5
3981,PIT_01_04662_01.tiff,0.5
3982,PIT_01_03127_01.tiff,0.5
3983,PIT_01_04809_01.tiff,0.5
3984,PIT_01_08817_01.tiff,0.5
3985,PIT_01_05249_01.tiff,0.5
3986,PIT_01_01530_01.tiff,0.5
3987,PIT_01_03465_01.tiff,0.5
3988,PIT_01_01829_01.tiff,0.5
3989,PIT_01_00941_01.tiff,0.5
3990,PIT_01_08556_01.tiff,0.5
3991,PIT_01_00931_01.tiff,0.5
3992,PIT_01_02590_01.tiff,0.5
3993,PIT_01_08498_01.tiff,0.5
3994,PIT_01_10125_03.tiff,0.5
3995,PIT_01_01622_01.tiff,0.5
3996,PIT_02_00104_01.tiff,0.5
3997,PIT_01_05156_01.tiff,0.5
3998,PIT_01_01167_01.tiff,0.5
3999,PIT_01_03899_01.tiff,0.5
4000,PIT_01_07090_01.tiff,0.5
4001,PIT_01_10345_01.tiff,0.5
4002,PIT_01_05134_01.tiff,0.5
4003,PIT_01_04776_01.tiff,0.5
4004,PIT_01_07839_01.tiff,0.5
4005,PIT_01_01004_01.tiff,0.5
4006,PIT_01_01339_01.tiff,0.5
4007,PIT_01_02554_01.tiff,0.5
4008,PIT_01_08805_01.tiff,0.5
4009,PIT_01_00436_01.tiff,0.5
4010,PIT_01_09766_01.tiff,0.5
4011,PIT_01_03452_01.tiff,0.5
4012,PIT_01_03500_01.tiff,0.5
4013,PIT_01_08471_01.tiff,0.5
4014,PIT_01_09867_01.tiff,0.5
4015,PIT_01_00667_01.tiff,0.5
4016,PIT_01_04750_01.tiff,0.5
4017,PIT_01_03873_01.tiff,0.5
4018,PIT_01_08463_01.tiff,0.5
4019,PIT_01_05520_01.tiff,0.5
4020,PIT_01_02030_01.tiff,0.5
4021,PIT_01_02870_01.tiff,0.5
4022,PIT_01_04508_01.tiff,0.5
4023,PIT_01_03608_01.tiff,0.5
4024,PIT_01_01020_01.tiff,0.5
4025,PIT_01_08000_01.tiff,0.5
4026,PIT_01_00435_01.tiff,0.5
4027,PIT_01_03350_01.tiff,0.5
4028,PIT_01_04422_01.tiff,0.5
4029,PIT_01_06843_01.tiff,0.5
4030,PIT_01_09211_01.tiff,0.5
4031,PIT_01_07506_01.tiff,0.5
4032,PIT_01_07527_01.tiff,0.5
4033,PIT_01_10294_01.tiff,0.5
4034,PIT_01_04295_01.tiff,0.5
4035,PIT_01_02820_01.tiff,0.5
4036,PIT_01_03534_01.tiff,0.5
4037,PIT_01_02045_01.tiff,0.5
4038,PIT_01_09755_01.tiff,0.5
4039,PIT_01_07743_01.tiff,0.5
4040,PIT_01_09630_01.tiff,0.5
4041,PIT_01_00311_01.tiff,0.5
4042,PIT_01_05507_01.tiff,0.5
4043,PIT_02_00123_01.tiff,0.5
4044,PIT_01_06834_01.tiff,0.5
4045,PIT_01_08333_01.tiff,0.5
4046,PIT_01_08151_01.tiff,0.5
4047,PIT_01_01847_01.tiff,0.5
4048,PIT_01_09384_01.tiff,0.5
4049,PIT_01_05138_01.tiff,0.5
4050,PIT_01_04996_01.tiff,0.5
4051,PIT_01_05881_01.tiff,0.5
4052,PIT_01_04157_01.tiff,0.5
4053,PIT_03_00065_01.tiff,0.5
4054,PIT_01_03919_01.tiff,0.5
4055,PIT_01_01863_01.tiff,0.5
4056,PIT_02_00016_01.tiff,0.5
4057,PIT_01_09954_03.tiff,0.5
4058,PIT_01_09942_01.tiff,0.5
4059,PIT_01_04781_01.tiff,0.5
4060,PIT_01_07720_01.tiff,0.5
4061,PIT_01_07093_01.tiff,0.5
4062,PIT_01_03861_01.tiff,0.5
4063,PIT_01_09298_01.tiff,0.5
4064,PIT_01_05468_01.tiff,0.5
4065,PIT_01_09953_03.tiff,0.5
4066,PIT_01_04163_01.tiff,0.5
4067,PIT_02_00114_01.tiff,0.5
4068,PIT_01_01153_01.tiff,0.5
4069,PIT_01_10508_01.tiff,0.5
4070,PIT_01_03182_01.tiff,0.5
4071,PIT_01_09954_01.tiff,0.5
4072,PIT_01_03033_01.tiff,0.5
4073,PIT_01_08400_01.tiff,0.5
4074,PIT_01_07664_01.tiff,0.5
4075,PIT_01_01566_01.tiff,0.5
4076,PIT_01_05549_01.tiff,0.5
4077,PIT_01_01240_01.tiff,0.5
4078,PIT_01_01952_01.tiff,0.5
4079,PIT_01_00460_01.tiff,0.5
4080,PIT_01_00195_01.tiff,0.5
4081,PIT_01_02193_01.tiff,0.5
4082,PIT_01_03902_01.tiff,0.5
4083,PIT_01_03419_01.tiff,0.5
4084,PIT_01_06863_01.tiff,0.5
4085,PIT_01_04934_01.tiff,0.5
4086,PIT_01_01851_01.tiff,0.5
4087,PIT_01_02795_01.tiff,0.5
4088,PIT_01_00418_01.tiff,0.5
4089,PIT_01_09140_01.tiff,0.5
4090,PIT_01_07932_01.tiff,0.5
4091,PIT_01_09543_01.tiff,0.5
4092,PIT_01_08569_01.tiff,0.5
4093,PIT_01_07026_01.tiff,0.5
4094,PIT_01_08593_01.tiff,0.5
4095,PIT_01_07242_01.tiff,0.5
4096,PIT_01_04193_01.tiff,0.5
4097,PIT_01_00895_01.tiff,0.5
4098,PIT_01_04620_01.tiff,0.5
4099,PIT_01_02642_01.tiff,0.5
4100,PIT_01_07877_01.tiff,0.5
4101,PIT_01_08449_01.tiff,0.5
4102,PIT_01_02877_01.tiff,0.5
4103,PIT_01_10428_01.tiff,0.5
4104,PIT_01_05252_01.tiff,0.5
4105,PIT_02_00108_01.tiff,0.5
4106,PIT_01_00220_01.tiff,0.5
4107,PIT_01_05161_01.tiff,0.5
4108,PIT_01_07751_01.tiff,0.5
4109,PIT_01_05332_01.tiff,0.5
4110,PIT_01_03910_01.tiff,0.5
4111,PIT_01_08047_01.tiff,0.5
4112,PIT_03_00218_01.tiff,0.5
4113,PIT_01_03870_01.tiff,0.5
4114,PIT_01_05179_01.tiff,0.5
4115,PIT_01_00430_01.tiff,0.5
4116,PIT_01_06134_01.tiff,0.5
4117,PIT_02_00302_01.tiff,0.5
4118,PIT_01_05132_01.tiff,0.5
4119,PIT_01_04471_01.tiff,0.5
4120,PIT_01_03829_01.tiff,0.5
4121,PIT_01_04826_01.tiff,0.5
4122,PIT_01_03797_01.tiff,0.5
4123,PIT_01_03660_01.tiff,0.5
4124,PIT_01_10042_01.tiff,0.5
4125,PIT_01_04732_01.tiff,0.5
4126,PIT_01_04458_01.tiff,0.5
4127,PIT_02_00227_01.tiff,0.5
4128,PIT_01_05453_01.tiff,0.5
4129,PIT_01_09265_01.tiff,0.5
4130,PIT_01_02610_01.tiff,0.5
4131,PIT_01_01016_01.tiff,0.5
4132,PIT_01_05180_01.tiff,0.5
4133,PIT_01_10008_01.tiff,0.5
4134,PIT_01_08733_01.tiff,0.5
4135,PIT_01_09749_01.tiff,0.5
4136,PIT_01_09038_01.tiff,0.5
4137,PIT_02_00275_01.tiff,0.5
4138,PIT_01_04543_01.tiff,0.5
4139,PIT_01_08547_01.tiff,0.5
4140,PIT_01_04592_01.tiff,0.5
4141,PIT_01_05129_01.tiff,0.5
4142,PIT_01_03484_01.tiff,0.5
4143,PIT_01_10524_02.tiff,0.5
4144,PIT_01_09953_04.tiff,0.5
4145,PIT_01_08908_01.tiff,0.5
4146,PIT_01_04982_01.tiff,0.5
4147,PIT_01_01272_01.tiff,0.5
4148,PIT_01_00878_01.tiff,0.5
4149,PIT_01_03853_01.tiff,0.5
4150,PIT_01_00287_01.tiff,0.5
4151,PIT_01_03039_01.tiff,0.5
4152,PIT_01_07680_01.tiff,0.5
4153,PIT_01_01980_01.tiff,0.5
4154,PIT_01_07883_01.tiff,0.5
4155,PIT_01_03948_01.tiff,0.5
4156,PIT_01_00571_01.tiff,0.5
4157,PIT_01_02905_01.tiff,0.5
4158,PIT_01_04962_01.tiff,0.5
4159,PIT_01_06635_01.tiff,0.5
4160,PIT_01_07576_01.tiff,0.5
4161,PIT_01_04622_01.tiff,0.5
4162,PIT_01_09021_01.tiff,0.5
4163,PIT_01_08158_01.tiff,0.5
4164,PIT_01_01874_01.tiff,0.5
4165,PIT_01_01933_01.tiff,0.5
4166,PIT_01_08182_01.tiff,0.5
4167,PIT_01_05293_01.tiff,0.5
4168,PIT_01_09821_01.tiff,0.5
4169,PIT_01_07874_01.tiff,0.5
4170,PIT_01_08102_01.tiff,0.5
4171,PIT_01_00307_01.tiff,0.5
4172,PIT_01_06982_01.tiff,0.5
4173,PIT_01_03332_01.tiff,0.5
4174,PIT_01_03710_01.tiff,0.5
4175,PIT_01_02851_01.tiff,0.5
4176,PIT_01_09756_01.tiff,0.5
4177,PIT_01_07848_01.tiff,0.5
4178,PIT_01_06136_01.tiff,0.5
4179,PIT_01_04074_01.tiff,0.5
4180,PIT_01_03021_01.tiff,0.5
4181,PIT_01_10314_01.tiff,0.5
4182,PIT_01_04447_01.tiff,0.5
4183,PIT_01_07096_01.tiff,0.5
4184,PIT_01_01623_01.tiff,0.5
4185,PIT_02_00299_01.tiff,0.5
4186,PIT_01_01567_01.tiff,0.5
4187,PIT_01_08297_01.tiff,0.5
4188,PIT_02_00081_01.tiff,0.5
4189,PIT_01_07654_01.tiff,0.5
4190,PIT_01_01641_01.tiff,0.5
4191,PIT_01_09253_01.tiff,0.5
4192,PIT_01_05688_01.tiff,0.5
4193,PIT_01_03129_01.tiff,0.5
4194,PIT_01_02958_01.tiff,0.5
4195,PIT_01_09497_01.tiff,0.5
4196,PIT_01_10292_01.tiff,0.5
4197,PIT_01_03308_01.tiff,0.5
4198,PIT_01_08490_01.tiff,0.5
4199,PIT_01_01206_01.tiff,0.5
4200,PIT_01_10051_01.tiff,0.5
4201,PIT_01_09047_01.tiff,0.5
4202,PIT_01_04079_01.tiff,0.5
4203,PIT_01_04992_01.tiff,0.5
4204,PIT_01_04666_01.tiff,0.5
4205,PIT_01_01483_01.tiff,0.5
4206,PIT_01_01394_01.tiff,0.5
4207,PIT_01_06960_01.tiff,0.5
4208,PIT_01_09875_01.tiff,0.5
4209,PIT_01_05534_01.tiff,0.5
4210,PIT_01_10333_01.tiff,0.5
4211,PIT_01_02737_01.tiff,0.5
4212,PIT_01_04825_01.tiff,0.5
4213,PIT_01_00495_01.tiff,0.5
4214,PIT_01_00750_01.tiff,0.5
4215,PIT_01_01934_01.tiff,0.5
4216,PIT_01_08198_01.tiff,0.5
4217,PIT_01_04167_01.tiff,0.5
4218,PIT_02_00084_01.tiff,0.5
4219,PIT_01_04981_01.tiff,0.5
4220,PIT_01_06710_01.tiff,0.5
4221,PIT_01_04142_01.tiff,0.5
4222,PIT_01_01818_01.tiff,0.5
4223,PIT_01_08306_01.tiff,0.5
4224,PIT_01_03225_01.tiff,0.5
4225,PIT_01_10079_01.tiff,0.5
4226,PIT_01_10037_01.tiff,0.5
4227,PIT_01_06940_01.tiff,0.5
4228,PIT_01_10038_01.tiff,0.5
4229,PIT_01_07954_01.tiff,0.5
4230,PIT_01_10126_01.tiff,0.5
4231,PIT_01_03658_01.tiff,0.5
4232,PIT_01_08762_01.tiff,0.5
4233,PIT_01_01208_01.tiff,0.5
4234,PIT_01_06902_01.tiff,0.5
4235,PIT_01_06816_01.tiff,0.5
4236,PIT_01_02670_01.tiff,0.5
4237,PIT_01_10208_01.tiff,0.5
4238,PIT_01_01811_01.tiff,0.5
4239,PIT_01_07928_01.tiff,0.5
4240,PIT_01_03027_01.tiff,0.5
4241,PIT_01_01141_01.tiff,0.5
4242,PIT_01_10216_01.tiff,0.5
4243,PIT_01_00896_01.tiff,0.5
4244,PIT_01_04697_01.tiff,0.5
4245,PIT_01_08345_01.tiff,0.5
4246,PIT_01_10042_02.tiff,0.5
4247,PIT_01_04644_01.tiff,0.5
4248,PIT_04_00218_01.tiff,0.5
4249,PIT_01_09194_01.tiff,0.5
4250,PIT_01_10170_04.tiff,0.5
4251,PIT_02_00059_01.tiff,0.5
4252,PIT_01_03590_01.tiff,0.5
4253,PIT_01_00965_01.tiff,0.5
4254,PIT_01_06723_01.tiff,0.5
4255,PIT_01_01181_01.tiff,0.5
4256,PIT_01_05087_01.tiff,0.5
4257,PIT_01_04700_01.tiff,0.5
4258,PIT_01_00958_01.tiff,0.5
4259,PIT_01_09215_01.tiff,0.5
4260,PIT_01_01587_01.tiff,0.5
4261,PIT_01_10503_01.tiff,0.5
4262,PIT_01_01099_01.tiff,0.5
4263,PIT_01_10395_02.tiff,0.5
4264,PIT_01_09093_01.tiff,0.5
4265,PIT_02_00191_01.tiff,0.5
4266,PIT_01_03946_01.tiff,0.5
4267,PIT_02_00233_01.tiff,0.5
4268,PIT_01_10590_01.tiff,0.5
4269,PIT_01_09274_01.tiff,0.5
4270,PIT_01_04205_01.tiff,0.5
4271,PIT_01_03108_01.tiff,0.5
4272,PIT_01_06737_01.tiff,0.5
4273,PIT_01_02168_01.tiff,0.5
4274,PIT_01_00593_01.tiff,0.5
4275,PIT_01_02003_01.tiff,0.5
4276,PIT_01_04920_01.tiff,0.5
4277,PIT_03_01004_01.tiff,0.5
4278,PIT_01_10120_01.tiff,0.5
4279,PIT_01_09482_01.tiff,0.5
4280,PIT_01_04546_01.tiff,0.5
4281,PIT_01_09973_03.tiff,0.5
4282,PIT_01_10150_01.tiff,0.5
4283,PIT_01_05066_01.tiff,0.5
4284,PIT_01_02524_01.tiff,0.5
4285,PIT_01_03142_01.tiff,0.5
4286,PIT_01_08947_01.tiff,0.5
4287,PIT_01_03577_01.tiff,0.5
4288,PIT_01_05824_01.tiff,0.5
4289,PIT_01_01279_01.tiff,0.5
4290,PIT_01_03849_01.tiff,0.5
4291,PIT_03_01581_01.tiff,0.5
4292,PIT_01_05272_01.tiff,0.5
4293,PIT_01_07837_01.tiff,0.5
4294,PIT_01_02638_01.tiff,0.5
4295,PIT_01_10464_02.tiff,0.5
4296,PIT_01_10006_02.tiff,0.5
4297,PIT_01_00286_01.tiff,0.5
4298,PIT_01_09822_03.tiff,0.5
4299,PIT_01_00497_01.tiff,0.5
4300,PIT_01_06540_01.tiff,0.5
4301,PIT_01_09808_01.tiff,0.5
4302,PIT_01_00413_01.tiff,0.5
4303,PIT_01_10011_02.tiff,0.5
4304,PIT_01_10062_03.tiff,0.5
4305,PIT_01_04138_01.tiff,0.5
4306,PIT_01_05563_01.tiff,0.5
4307,PIT_01_03314_01.tiff,0.5
4308,PIT_01_08470_01.tiff,0.5
4309,PIT_04_00212_01.tiff,0.5
4310,PIT_01_01395_01.tiff,0.5
4311,PIT_01_04492_01.tiff,0.5
4312,PIT_01_01353_01.tiff,0.5
4313,PIT_01_00150_01.tiff,0.5
4314,PIT_01_10093_01.tiff,0.5
4315,PIT_01_01782_01.tiff,0.5
4316,PIT_02_00121_01.tiff,0.5
4317,PIT_01_07784_01.tiff,0.5
4318,PIT_02_00126_01.tiff,0.5
4319,PIT_01_03458_01.tiff,0.5
4320,PIT_01_02931_01.tiff,0.5
4321,PIT_01_01801_01.tiff,0.5
4322,PIT_01_00477_01.tiff,0.5
4323,PIT_01_05478_01.tiff,0.5
4324,PIT_01_03320_01.tiff,0.5
4325,PIT_01_09861_01.tiff,0.5
4326,PIT_01_09239_01.tiff,0.5
4327,PIT_01_01497_01.tiff,0.5
4328,PIT_02_00164_01.tiff,0.5
4329,PIT_01_06189_01.tiff,0.5
4330,PIT_01_09109_01.tiff,0.5
4331,PIT_01_03255_01.tiff,0.5
4332,PIT_01_00083_01.tiff,0.5
4333,PIT_01_01584_01.tiff,0.5
4334,PIT_01_02718_01.tiff,0.5
4335,PIT_01_02825_01.tiff,0.5
4336,PIT_01_10279_01.tiff,0.5
4337,PIT_01_09779_01.tiff,0.5
4338,PIT_01_06089_01.tiff,0.5
4339,PIT_01_08439_01.tiff,0.5
4340,PIT_02_00205_01.tiff,0.5
4341,PIT_01_05516_01.tiff,0.5
4342,PIT_01_08076_01.tiff,0.5
4343,PIT_01_08481_01.tiff,0.5
4344,PIT_01_03396_01.tiff,0.5
4345,PIT_01_06966_01.tiff,0.5
4346,PIT_01_04388_01.tiff,0.5
4347,PIT_02_00096_01.tiff,0.5
4348,PIT_01_01389_01.tiff,0.5
4349,PIT_04_00489_01.tiff,0.5
4350,PIT_01_03785_01.tiff,0.5
4351,PIT_01_04309_01.tiff,0.5
4352,PIT_01_03535_01.tiff,0.5
4353,PIT_01_01298_01.tiff,0.5
4354,PIT_01_10189_01.tiff,0.5
4355,PIT_01_00219_01.tiff,0.5
4356,PIT_01_03229_01.tiff,0.5
4357,PIT_01_03440_01.tiff,0.5
4358,PIT_01_01894_01.tiff,0.5
4359,PIT_01_00494_01.tiff,0.5
4360,PIT_01_03508_01.tiff,0.5
4361,PIT_01_03492_01.tiff,0.5
4362,PIT_01_00943_01.tiff,0.5
4363,PIT_01_05526_01.tiff,0.5
4364,PIT_01_02907_01.tiff,0.5
4365,PIT_01_01617_01.tiff,0.5
4366,PIT_01_05093_01.tiff,0.5
4367,PIT_01_04929_01.tiff,0.5
4368,PIT_01_00385_01.tiff,0.5
4369,PIT_01_00570_01.tiff,0.5
4370,PIT_01_03495_01.tiff,0.5
4371,PIT_01_09394_01.tiff,0.5
4372,PIT_01_05225_01.tiff,0.5
4373,PIT_01_02948_01.tiff,0.5
4374,PIT_01_10224_01.tiff,0.5
4375,PIT_01_02084_01.tiff,0.5
4376,PIT_01_04199_01.tiff,0.5
4377,PIT_01_10079_03.tiff,0.5
4378,PIT_01_08104_01.tiff,0.5
4379,PIT_02_00256_01.tiff,0.5
4380,PIT_01_07182_01.tiff,0.5
4381,PIT_01_07953_01.tiff,0.5
4382,PIT_01_10149_01.tiff,0.5
4383,PIT_01_08734_01.tiff,0.5
4384,PIT_01_07537_01.tiff,0.5
4385,PIT_01_04480_01.tiff,0.5
4386,PIT_01_10113_01.tiff,0.5
4387,PIT_01_08811_01.tiff,0.5
4388,PIT_01_01532_01.tiff,0.5
4389,PIT_01_04540_01.tiff,0.5
4390,PIT_01_03463_01.tiff,0.5
4391,PIT_01_06063_01.tiff,0.5
4392,PIT_01_06104_01.tiff,0.5
4393,PIT_01_00952_01.tiff,0.5
4394,PIT_01_03980_01.tiff,0.5
4395,PIT_01_01941_01.tiff,0.5
4396,PIT_01_05451_01.tiff,0.5
4397,PIT_01_04357_01.tiff,0.5
4398,PIT_01_05502_01.tiff,0.5
4399,PIT_03_00658_01.tiff,0.5
4400,PIT_01_05162_01.tiff,0.5
4401,PIT_01_08611_01.tiff,0.5
4402,PIT_01_08328_01.tiff,0.5
4403,PIT_01_10019_04.tiff,0.5
4404,PIT_01_02910_01.tiff,0.5
4405,PIT_01_01981_01.tiff,0.5
4406,PIT_01_04107_01.tiff,0.5
4407,PIT_01_01210_01.tiff,0.5
4408,PIT_01_00713_01.tiff,0.5
4409,PIT_01_10587_01.tiff,0.5
4410,PIT_02_00132_01.tiff,0.5
4411,PIT_01_05137_01.tiff,0.5
4412,PIT_01_09070_01.tiff,0.5
4413,PIT_01_01253_01.tiff,0.5
4414,PIT_01_04705_01.tiff,0.5
4415,PIT_01_09201_01.tiff,0.5
4416,PIT_01_07368_01.tiff,0.5
4417,PIT_01_10045_01.tiff,0.5
4418,PIT_01_03826_01.tiff,0.5
4419,PIT_01_01154_01.tiff,0.5
4420,PIT_01_05678_01.tiff,0.5
4421,PIT_01_10318_01.tiff,0.5
4422,PIT_01_02518_01.tiff,0.5
4423,PIT_01_06444_01.tiff,0.5
4424,PIT_01_04322_01.tiff,0.5
4425,PIT_01_01102_01.tiff,0.5
4426,PIT_04_00408_01.tiff,0.5
4427,PIT_01_03411_01.tiff,0.5
4428,PIT_01_08916_01.tiff,0.5
4429,PIT_01_03699_01.tiff,0.5
4430,PIT_01_03477_01.tiff,0.5
4431,PIT_01_09119_01.tiff,0.5
4432,PIT_01_10243_01.tiff,0.5
4433,PIT_01_08984_01.tiff,0.5
4434,PIT_01_10395_01.tiff,0.5
4435,PIT_01_04926_01.tiff,0.5
4436,PIT_02_00174_01.tiff,0.5
4437,PIT_04_00174_01.tiff,0.5
4438,PIT_01_04676_01.tiff,0.5
4439,PIT_01_03219_01.tiff,0.5
4440,PIT_01_02839_01.tiff,0.5
4441,PIT_01_02607_01.tiff,0.5
4442,PIT_01_02573_01.tiff,0.5
4443,PIT_01_04717_01.tiff,0.5
4444,PIT_01_05545_01.tiff,0.5
4445,PIT_01_09736_01.tiff,0.5
4446,PIT_02_00189_01.tiff,0.5
4447,PIT_01_07820_01.tiff,0.5
4448,PIT_01_04599_01.tiff,0.5
4449,PIT_01_07631_01.tiff,0.5
4450,PIT_01_01951_01.tiff,0.5
4451,PIT_01_09988_02.tiff,0.5
4452,PIT_01_09752_01.tiff,0.5
4453,PIT_01_01865_01.tiff,0.5
4454,PIT_01_08058_01.tiff,0.5
4455,PIT_01_10148_01.tiff,0.5
4456,PIT_01_09355_01.tiff,0.5
4457,PIT_01_10139_01.tiff,0.5
4458,PIT_01_09976_01.tiff,0.5
4459,PIT_01_03154_01.tiff,0.5
4460,PIT_01_08252_01.tiff,0.5
4461,PIT_01_04286_01.tiff,0.5
4462,PIT_01_10406_01.tiff,0.5
4463,PIT_01_04838_01.tiff,0.5
4464,PIT_01_05539_01.tiff,0.5
4465,PIT_01_02528_01.tiff,0.5
4466,PIT_01_05346_01.tiff,0.5
4467,PIT_01_05544_01.tiff,0.5
4468,PIT_01_02748_01.tiff,0.5
4469,PIT_01_03554_01.tiff,0.5
4470,PIT_01_02063_01.tiff,0.5
4471,PIT_01_10409_01.tiff,0.5
4472,PIT_01_01765_01.tiff,0.5
4473,PIT_01_08232_01.tiff,0.5
4474,PIT_01_06678_01.tiff,0.5
4475,PIT_01_09712_01.tiff,0.5
4476,PIT_01_02785_01.tiff,0.5
4477,PIT_01_02739_01.tiff,0.5
4478,PIT_01_03421_01.tiff,0.5
4479,PIT_01_07990_01.tiff,0.5
4480,PIT_01_10430_02.tiff,0.5
4481,PIT_01_05820_01.tiff,0.5
4482,PIT_01_03738_01.tiff,0.5
4483,PIT_01_01867_01.tiff,0.5
4484,PIT_01_03093_01.tiff,0.5
4485,PIT_01_05251_01.tiff,0.5
4486,PIT_01_04554_01.tiff,0.5
4487,PIT_01_07109_01.tiff,0.5
4488,PIT_01_01237_01.tiff,0.5
4489,PIT_01_01848_01.tiff,0.5
4490,PIT_01_03258_01.tiff,0.5
4491,PIT_01_05186_01.tiff,0.5
4492,PIT_01_04927_01.tiff,0.5
4493,PIT_01_08516_01.tiff,0.5
4494,PIT_02_00337_01.tiff,0.5
4495,PIT_01_05038_01.tiff,0.5
4496,PIT_01_02064_01.tiff,0.5
4497,PIT_01_04660_01.tiff,0.5
4498,PIT_01_10082_01.tiff,0.5
4499,PIT_01_02532_01.tiff,0.5
4500,PIT_01_10047_01.tiff,0.5
4501,PIT_01_01475_01.tiff,0.5
4502,PIT_01_05400_01.tiff,0.5
4503,PIT_01_00563_01.tiff,0.5
4504,PIT_01_03109_01.tiff,0.5
4505,PIT_01_10208_02.tiff,0.5
4506,PIT_01_04828_01.tiff,0.5
4507,PIT_01_08832_01.tiff,0.5
4508,PIT_01_08129_01.tiff,0.5
4509,PIT_01_08301_01.tiff,0.5
4510,PIT_01_01401_01.tiff,0.5
4511,PIT_01_08657_01.tiff,0.5
4512,PIT_01_04718_01.tiff,0.5
4513,PIT_01_03859_01.tiff,0.5
4514,PIT_01_01541_01.tiff,0.5
4515,PIT_01_08305_01.tiff,0.5
4516,PIT_01_07381_01.tiff,0.5
4517,PIT_03_00260_01.tiff,0.5
4518,PIT_01_03575_01.tiff,0.5
4519,PIT_01_09193_01.tiff,0.5
4520,PIT_01_08576_01.tiff,0.5
4521,PIT_01_03570_01.tiff,0.5
4522,PIT_01_08080_01.tiff,0.5
4523,PIT_01_00889_01.tiff,0.5
4524,PIT_01_07392_01.tiff,0.5
